TermID	Term	Enrichment	logP	Genes in Term	Target Genes in Term	Fraction of Targets in Term	Total Target Genes	Total Genes	Entrez Gene IDs	Gene Symbols
alphasynuclein_pathway	Alpha-synuclein signaling	0.258174524673538	-1.35411947052818	32	17	0.0165853658536585	1025	2233	7332,2185,2268,640,5330,5594,5595,5337,2534,10273,1861,6714,5580,6531,3055,6850,4067	UBE2L3,PTK2B,FGR,BLK,PLCB2,MAPK1,MAPK3,PLD1,FYN,STUB1,TOR1A,SRC,PRKCD,SLC6A3,HCK,SYK,LYN
il12_stat4pathway	IL12 signaling mediated by STAT4	0.264134969650153	-1.33129505780408	28	15	0.0146341463414634	1025	2233	2353,3122,6774,7040,3606,916,3123,3559,919,2119,8807,3659,1387,920,940	FOS,HLA-DRA,STAT3,TGFB1,IL18,CD3E,HLA-DRB1,IL2RA,CD247,ETV5,IL18RAP,IRF1,CREBBP,CD4,CD28
anthraxpathway	Cellular roles of Anthrax toxin	0.272656151691376	-1.29954379527015	22	12	0.0117073170731707	1025	2233	3553,801,834,5604,5594,118429,3606,805,22861,5595,5606,5608	IL1B,CALM1,CASP1,MAP2K1,MAPK1,ANTXR2,IL18,CALM2,NLRP1,MAPK3,MAP2K3,MAP2K6
rxr_vdr_pathway	RXR and RAR heterodimerization with other nuclear receptor	0.280919472364667	-1.26968722593362	14	8	0.00780487804878049	1025	2233	8648,19,6256,7421,9612,596,3164,7040	NCOA1,ABCA1,RXRA,VDR,NCOR2,BCL2,NR4A1,TGFB1
telomerasepathway	Regulation of Telomerase	0.28960322630808	-1.23924347796606	66	33	0.0321951219512195	1025	2233	6667,7337,23309,3364,23293,7040,10728,472,10038,1027,6670,641,26277,207,2353,23381,3455,25,4084,3066,3320,4683,5594,7014,5595,7531,4088,10284,4149,3659,4609,7520,3183	SP1,UBE3A,SIN3B,HUS1,SMG6,TGFB1,PTGES3,ATM,PARP2,CDKN1B,SP3,BLM,TINF2,AKT1,FOS,SMG5,IFNAR2,ABL1,MXD1,HDAC2,HSP90AA1,NBN,MAPK1,TERF2,MAPK3,YWHAE,SMAD3,SAP18,MAX,IRF1,MYC,XRCC5,HNRNPC
p53downstreampathway	Direct p53 effectors	0.299735946758371	-1.20485336938167	132	64	0.0624390243902439	1025	2233	5366,2033,7027,7161,1820,578,1843,604,597,9540,4802,8797,665,7421,255488,1643,324,4170,3732,7039,10397,5728,6597,6667,5564,1387,54541,6890,3066,25898,317,596,467,1263,834,2876,5054,28984,79370,9518,1462,1847,843,1509,599,8795,8793,64326,1026,27244,6273,10498,1647,3082,94241,4292,3663,25946,639,5371,1434,7159,9448,900	PMAIP1,EP300,TFDP1,TP73,ARID3A,BAK1,DUSP1,BCL6,BCL2A1,TP53I3,NFYC,TNFRSF10A,BNIP3L,VDR,RNF144B,DDB2,APC,MCL1,CD82,TGFA,NDRG1,PTEN,SMARCA4,SP1,PRKAB1,CREBBP,DDIT4,TAP1,HDAC2,RCHY1,APAF1,BCL2,ATF3,PLK3,CASP1,GPX1,SERPINE1,RGCC,BCL2L14,GDF15,VCAN,DUSP5,CASP10,CTSD,BCL2L2,TNFRSF10B,TNFRSF10D,COP1,CDKN1A,SESN1,S100A2,CARM1,GADD45A,HGF,TP53INP1,MLH1,IRF5,ZNF385A,PRDM1,PML,CSE1L,TP53BP2,MAP4K4,CCNG1
rb_1pathway	Regulation of retinoblastoma protein	0.312213582513855	-1.16406776603724	56	28	0.0273170731707317	1025	2233	6441,1786,860,1432,11016,6502,8535,25,5894,1027,5468,1997,4286,6688,6046,5515,7027,2033,8841,5948,1026,1050,23411,6839,1387,6597,4208,7343	SFTPD,DNMT1,RUNX2,MAPK14,ATF7,SKP2,CBX4,ABL1,RAF1,CDKN1B,PPARG,ELF1,MITF,SPI1,BRD2,PPP2CA,TFDP1,EP300,HDAC3,RBP2,CDKN1A,CEBPA,SIRT1,SUV39H1,CREBBP,SMARCA4,MEF2C,UBTF
lis1pathway	Lissencephaly gene (LIS1) in neuronal migration and development	0.321358899935596	-1.13519671208983	31	16	0.015609756097561	1025	2233	998,805,8851,25,5879,7941,6249,387,4043,10726,7531,1778,11104,801,5049,8826	CDC42,CALM2,CDK5R1,ABL1,RAC1,PLA2G7,CLIP1,RHOA,LRPAP1,NUDC,YWHAE,DYNC1H1,KATNA1,CALM1,PAFAH1B2,IQGAP1
rhoa_reg_pathway	Regulation of RhoA activity	0.338443738230292	-1.08339740951263	46	23	0.0224390243902439	1025	2233	50619,11214,4650,9181,64283,29,7409,396,57522,64333,4983,50650,116985,7410,1027,55160,397,10451,7204,393,387,64411,23370	DEF6,AKAP13,MYO9B,ARHGEF2,ARHGEF28,ABR,VAV1,ARHGDIA,SRGAP1,ARHGAP9,OPHN1,ARHGEF3,ARAP1,VAV2,CDKN1B,ARHGEF10L,ARHGDIB,VAV3,TRIO,ARHGAP4,RHOA,ARAP3,ARHGEF18
lymphangiogenesis_pathway	VEGFR3 signaling in lymphatic endothelium	0.344585924877063	-1.06541180053658	23	12	0.0117073170731707	1025	2233	5594,3688,3678,6654,5295,6195,1432,1385,1398,207,5595,2885	MAPK1,ITGB1,ITGA5,SOS1,PIK3R1,RPS6KA1,MAPK14,CREB1,CRK,AKT1,MAPK3,GRB2
prlsignalingeventspathway	Signaling events mediated by PRL	0.344585924877063	-1.06541180053658	23	12	0.0117073170731707	1025	2233	5875,1026,5595,10376,6714,5879,6093,3688,387,5594,8073,22809	RABGGTA,CDKN1A,MAPK3,TUBA1B,SRC,RAC1,ROCK1,ITGB1,RHOA,MAPK1,PTP4A2,ATF5
lkb1_pathway	LKB1 signaling events	0.350269727364654	-1.04905177168332	42	21	0.0204878048780488	1025	2233	150094,7532,1509,23387,1385,3320,92335,4609,51719,7531,64223,6794,114790,2011,7534,7529,10971,57787,2932,4089,6604	SIK1,YWHAG,CTSD,SIK3,CREB1,HSP90AA1,STRADA,MYC,CAB39,YWHAE,MLST8,STK11,STK11IP,MARK2,YWHAZ,YWHAB,YWHAQ,MARK4,GSK3B,SMAD4,SMARCD3
ret_pathway	Signaling events regulated by Ret tyrosine kinase	0.363066011189918	-1.01317061224177	38	19	0.0185365853658537	1025	2233	6714,1398,1796,5595,8660,5594,6464,1385,5906,5879,5829,2885,4690,9260,387,6654,10818,5979,5295	SRC,CRK,DOK1,MAPK3,IRS2,MAPK1,SHC1,CREB1,RAP1A,RAC1,PXN,GRB2,NCK1,PDLIM7,RHOA,SOS1,FRS2,RET,PIK3R1
hdac_classi_pathway	Signaling events mediated by HDAC Class I	0.380326658587066	-0.966724767669428	66	32	0.031219512195122	1025	2233	1387,54815,23309,23411,53615,57459,8850,4092,79885,1108,7132,8841,51548,4084,3066,51564,23381,4792,9759,5970,7181,7024,6774,2033,9734,8932,9612,5468,10284,7329,4149,5901	CREBBP,GATAD2A,SIN3B,SIRT1,MBD3,GATAD2B,KAT2B,SMAD7,HDAC11,CHD4,TNFRSF1A,HDAC3,SIRT6,MXD1,HDAC2,HDAC7,SMG5,NFKBIA,HDAC4,RELA,NR2C1,TFCP2,STAT3,EP300,HDAC9,MBD2,NCOR2,PPARG,SAP18,UBE2I,MAX,RAN
tcrjnkpathway	JNK signaling in the CD4+ TCR pathway	0.381118855239092	-0.964643996495478	13	7	0.00682926829268293	1025	2233	1398,4214,1399,1326,3937,6885,5579	CRK,MAP3K1,CRKL,MAP3K8,LCP2,MAP3K7,PRKCB
trkrpathway	Neurotrophic factor-mediated Trk receptor signaling	0.413359315587688	-0.883438050733995	56	27	0.0263414634146341	1025	2233	5335,5595,1398,30844,6774,9846,391,6016,6464,1399,5594,5604,8878,5590,9844,998,2885,25,5879,23327,5058,2889,5295,10818,7074,6654,387	PLCG1,MAPK3,CRK,EHD4,STAT3,GAB2,RHOG,RIT1,SHC1,CRKL,MAPK1,MAP2K1,SQSTM1,PRKCZ,ELMO1,CDC42,GRB2,ABL1,RAC1,NEDD4L,PAK1,RAPGEF1,PIK3R1,FRS2,TIAM1,SOS1,RHOA
alk1pathway	ALK1 signaling events	0.419257817245881	-0.869269232666409	24	12	0.0117073170731707	1025	2233	7046,5595,90,7040,7048,409,4092,3624,92,5499,4089,5594	TGFBR1,MAPK3,ACVR1,TGFB1,TGFBR2,ARRB2,SMAD7,INHBA,ACVR2A,PPP1CA,SMAD4,MAPK1
ephrinarevpathway	Ephrin A  reverse signaling	0.438645835866822	-0.824062943518295	3	2	0.00195121951219512	1025	2233	1946,2534	EFNA5,FYN
pi3kcibpathway	Class IB PI3K non-lipid kinase events	0.438645835866822	-0.824062943518295	3	2	0.00195121951219512	1025	2233	5594,5604	MAPK1,MAP2K1
a4b1_a4b7_pathway	a4b1 and a4b7 Integrin signaling	0.438645835866822	-0.824062943518295	3	2	0.00195121951219512	1025	2233	3676,3688	ITGA4,ITGB1
hivnefpathway	HIV-1 Nef: Negative effector of Fas and TNF-alpha	0.439368868764551	-0.822415970962252	35	17	0.0165853658536585	1025	2233	9020,7185,7132,356,919,330,8737,841,5970,9530,4792,842,317,596,8837,835,8772	MAP3K14,TRAF1,TNFRSF1A,FASLG,CD247,BIRC3,RIPK1,CASP8,RELA,BAG4,NFKBIA,CASP9,APAF1,BCL2,CFLAR,CASP2,FADD
arf_3pathway	Arf1 pathway	0.452744196914039	-0.792427999718673	18	9	0.00878048780487805	1025	2233	1314,8615,375,160,5879,23163,1211,920,1173	COPA,USO1,ARF1,AP2A1,RAC1,GGA3,CLTA,CD4,AP2M1
syndecan_4_pathway	Syndecan-4-mediated signaling events	0.459113349765168	-0.778458150029119	31	15	0.0146341463414634	1025	2233	87,6386,7852,6385,3688,3678,387,3909,84309,7057,6387,5879,4318,6352,5580	ACTN1,SDCBP,CXCR4,SDC4,ITGB1,ITGA5,RHOA,LAMA3,NUDT16L1,THBS1,CXCL12,RAC1,MMP9,CCL5,PRKCD
arf6_traffickingpathway	Arf6 trafficking events	0.461596989440297	-0.77306308581927	44	21	0.0204878048780488	1025	2233	1499,3559,3688,9043,9341,10066,11336,3655,3728,1500,5337,7253,1213,6382,274,8853,55763,23162,382,154,3831	CTNNB1,IL2RA,ITGB1,SPAG9,VAMP3,SCAMP2,EXOC3,ITGA6,JUP,CTNND1,PLD1,TSHR,CLTC,SDC1,BIN1,ASAP2,EXOC1,MAPK8IP3,ARF6,ADRB2,KLC1
reelinpathway	Reelin signaling pathway	0.469921498583671	-0.755189622518204	29	14	0.0136585365853659	1025	2233	207,8851,4296,2534,5906,2889,5295,8440,867,1399,9181,2932,3688,4043	AKT1,CDK5R1,MAP3K11,FYN,RAP1A,RAPGEF1,PIK3R1,NCK2,CBL,CRKL,ARHGEF2,GSK3B,ITGB1,LRPAP1
e2f_pathway	E2F transcription factor network	0.499607205661141	-0.693933077974152	73	34	0.0331707317073171	1025	2233	5932,1870,317,896,23429,1027,472,4170,8850,7030,4172,1026,5328,983,1066,1387,5902,23411,1050,6667,1871,4609,990,7515,6241,5933,6240,7027,7161,8936,2033,5054,6595,9134	RBBP8,E2F2,APAF1,CCND3,RYBP,CDKN1B,ATM,MCL1,KAT2B,TFE3,MCM3,CDKN1A,PLAU,CDK1,CES1,CREBBP,RANBP1,SIRT1,CEBPA,SP1,E2F3,MYC,CDC6,XRCC1,RRM2,RBL1,RRM1,TFDP1,TP73,WASF1,EP300,SERPINE1,SMARCA2,CCNE2
bmppathway	BMP receptor signaling	0.501535318928206	-0.690081247483299	36	17	0.0165853658536585	1025	2233	56963,331,6885,10106,58190,64750,23645,6497,25805,9765,4092,5499,2932,5594,4089,654,8021	RGMA,XIAP,MAP3K7,CTDSP2,CTDSP1,SMURF2,PPP1R15A,SKI,BAMBI,ZFYVE16,SMAD7,PPP1CA,GSK3B,MAPK1,SMAD4,BMP6,NUP214
reg_gr_pathway	Glucocorticoid receptor regulatory network	0.511447076309498	-0.670511166569214	82	38	0.0370731707317073	1025	2233	5451,5595,2033,3569,5568,8648,5594,2908,6446,2932,5970,5617,1081,10499,7433,6601,1432,5536,3659,6777,4772,3164,2289,1026,6776,1387,6597,6772,3066,3320,5567,1385,207,8851,2353,6599,3576,6688	POU2F1,MAPK3,EP300,IL6,PRKACG,NCOA1,MAPK1,NR3C1,SGK1,GSK3B,RELA,PRL,CGA,NCOA2,VIPR1,SMARCC2,MAPK14,PPP5C,IRF1,STAT5B,NFATC1,NR4A1,FKBP5,CDKN1A,STAT5A,CREBBP,SMARCA4,STAT1,HDAC2,HSP90AA1,PRKACB,CREB1,AKT1,CDK5R1,FOS,SMARCC1,CXCL8,SPI1
s1p_s1p5_pathway	S1P5 pathway	0.544157634080628	-0.608516305570421	8	4	0.00390243902439024	1025	2233	387,2771,2773,2768	RHOA,GNAI2,GNAI3,GNA12
caspase_pathway	Caspase cascade in apoptosis	0.549966357670357	-0.597898170498529	50	23	0.0224390243902439	1025	2233	7132,6304,8567,3002,843,330,8737,841,351,6720,317,56616,4214,1073,331,4926,842,397,4001,834,2934,596,835	TNFRSF1A,SATB1,MADD,GZMB,CASP10,BIRC3,RIPK1,CASP8,APP,SREBF1,APAF1,DIABLO,MAP3K1,CFL2,XIAP,NUMA1,CASP9,ARHGDIB,LMNB1,CASP1,GSN,BCL2,CASP2
p75ntrpathway	p75(NTR)-mediated signaling	0.550479768064072	-0.596965075421979	61	28	0.0273170731707317	1025	2233	83464,387,11108,5295,3551,7189,317,51107,6868,5879,6272,56616,4615,5663,207,57142,842,4974,8878,5045,5590,23385,8517,351,6464,7531,396,8767	APH1B,RHOA,PRDM4,PIK3R1,IKBKB,TRAF6,APAF1,APH1A,ADAM17,RAC1,SORT1,DIABLO,MYD88,PSEN1,AKT1,RTN4,CASP9,OMG,SQSTM1,FURIN,PRKCZ,NCSTN,IKBKG,APP,SHC1,YWHAE,ARHGDIA,RIPK2
syndecan_3_pathway	Syndecan-3-mediated signaling events	0.556013118879801	-0.586963389902359	17	8	0.00780487804878049	1025	2233	5663,51107,6714,2534,181,83464,3576,23385	PSEN1,APH1A,SRC,FYN,AGRP,APH1B,CXCL8,NCSTN
nfat_tfpathway	Calcineurin-regulated NFAT-dependent transcription in lymphocytes	0.560436466041147	-0.579039395185327	48	22	0.0214634146341463	1025	2233	3576,2635,5468,4772,6520,4775,55509,805,2353,5588,3662,5743,3559,356,801,4094,10320,868,5770,1959,1493,5451	CXCL8,GBP3,PPARG,NFATC1,SLC3A2,NFATC3,BATF3,CALM2,FOS,PRKCQ,IRF4,PTGS2,IL2RA,FASLG,CALM1,MAF,IKZF1,CBLB,PTPN1,EGR2,CTLA4,POU2F1
nephrin_neph1_pathway	Nephrin/Neph1 signaling in the kidney podocyte	0.566030122793608	-0.569107981711707	26	12	0.0117073170731707	1025	2233	2885,2534,207,5335,4690,409,5291,5879,5295,8440,8976,2151	GRB2,FYN,AKT1,PLCG1,NCK1,ARRB2,PIK3CB,RAC1,PIK3R1,NCK2,WASL,F2RL2
il27pathway	IL27-mediated signaling events	0.566030122793608	-0.569107981711707	26	12	0.0117073170731707	1025	2233	3592,7040,3606,6774,3569,3717,6776,3716,6772,7297,3594,3553	IL12A,TGFB1,IL18,STAT3,IL6,JAK2,STAT5A,JAK1,STAT1,TYK2,IL12RB1,IL1B
erbb2erbb3pathway	ErbB2/ErbB3 signaling events	0.574791918774609	-0.553747184071282	35	16	0.015609756097561	1025	2233	5595,6774,9101,5291,6714,4771,6464,5594,5604,3717,207,2353,2885,5295,5894,6654	MAPK3,STAT3,USP8,PIK3CB,SRC,NF2,SHC1,MAPK1,MAP2K1,JAK2,AKT1,FOS,GRB2,PIK3R1,RAF1,SOS1
lpa4_pathway	LPA4-mediated signaling events	0.576223174105969	-0.551260238282484	15	7	0.00682926829268293	1025	2233	1385,9252,109,5581,2774,196883,113	CREB1,RPS6KA5,ADCY3,PRKCE,GNAL,ADCY4,ADCY7
hif1apathway	Hypoxic and oxygen homeostasis regulation of HIF-1-alpha	0.576223174105969	-0.551260238282484	15	7	0.00682926829268293	1025	2233	9978,7428,6923,3320,405,3091,8453	RBX1,VHL,ELOB,HSP90AA1,ARNT,HIF1A,CUL2
ephrinb_ephbpathway	EphrinB-EPHB pathway	0.576768181496406	-0.550314858374161	6	3	0.00292682926829268	1025	2233	1947,2047,2049	EFNB1,EPHB1,EPHB3
atf2_pathway	ATF-2 transcription factor network	0.579550756607748	-0.545502033139222	55	25	0.024390243902439	1025	2233	5594,122953,9555,10891,1847,1647,8452,1843,11221,5595,5451,3569,2033,51561,5328,4843,10524,3576,467,596,9021,1385,1432,2353,43	MAPK1,JDP2,H2AFY,PPARGC1A,DUSP5,GADD45A,CUL3,DUSP1,DUSP10,MAPK3,POU2F1,IL6,EP300,IL23A,PLAU,NOS2,KAT5,CXCL8,ATF3,BCL2,SOCS3,CREB1,MAPK14,FOS,ACHE
plk1_pathway	PLK1 signaling events	0.582670049312919	-0.540134205994663	44	20	0.0195121951219512	1025	2233	5347,983,9475,23291,10726,699,6790,7465,5861,10403,995,26271,5058,5500,5515,4659,22974,10735,991,387	PLK1,CDK1,ROCK2,FBXW11,NUDC,BUB1,AURKA,WEE1,RAB1A,NDC80,CDC25C,FBXO5,PAK1,PPP1CB,PPP2CA,PPP1R12A,TPX2,STAG2,CDC20,RHOA
hedgehog_2pathway	Signaling events mediated by the Hedgehog family	0.599047587651775	-0.512414238860727	22	10	0.00975609756097561	1025	2233	156,5295,3549,2619,6469,4043,207,91653,409,55733	GRK2,PIK3R1,IHH,GAS1,SHH,LRPAP1,AKT1,BOC,ARRB2,HHAT
a6b1_a6b4_integrin_pathway	a6b1 and a6b4 Integrin signaling	0.602422220595406	-0.506796716398191	31	14	0.0136585365853659	1025	2233	3691,3688,3552,928,6464,5295,10971,7534,7529,2885,3655,7531,207,7532	ITGB4,ITGB1,IL1A,CD9,SHC1,PIK3R1,YWHAQ,YWHAZ,YWHAB,GRB2,ITGA6,YWHAE,AKT1,YWHAG
ecadherin_stabilization_pathway	Stabilization and expansion of the E-cadherin adherens junction	0.60687078305382	-0.499439388584673	40	18	0.0175609756097561	1025	2233	6093,7414,3082,87,4026,10006,7408,5819,1499,1500,26999,11336,6810,1729,387,55740,382,4690	ROCK1,VCL,HGF,ACTN1,LPP,ABI1,VASP,NECTIN2,CTNNB1,CTNND1,CYFIP2,EXOC3,STX4,DIAPH1,RHOA,ENAH,ARF6,NCK1
notch_pathway	Notch signaling pathway	0.616525838028518	-0.483655046423016	58	26	0.0253658536585366	1025	2233	8650,1026,2033,2011,102,3516,8788,867,23385,5045,9794,1840,6502,2060,4851,8766,5932,51107,55294,4854,9612,26292,8454,83464,4609,4853	NUMB,CDKN1A,EP300,MARK2,ADAM10,RBPJ,DLK1,CBL,NCSTN,FURIN,MAML1,DTX1,SKP2,EPS15,NOTCH1,RAB11A,RBBP8,APH1A,FBXW7,NOTCH3,NCOR2,MYCBP,CUL1,APH1B,MYC,NOTCH2
syndecan_pathway	Proteogylcan syndecan-mediated signaling events	0.623799339467397	-0.471926533694219	4	2	0.00195121951219512	1025	2233	6382,6385	SDC1,SDC4
plk_pathway	Polo-like kinase signaling events in the cell cycle	0.623799339467397	-0.471926533694219	4	2	0.00195121951219512	1025	2233	5347,1263	PLK1,PLK3
p38gammadeltapathway	Signaling mediated by p38-gamma and p38-delta	0.62663490713346	-0.467391193216712	11	5	0.0048780487804878	1025	2233	5603,5606,5585,5608,51776	MAPK13,MAP2K3,PKN1,MAP2K6,MAP3K20
myc_activpathway	Validated targets of C-MYC transcriptional activation	0.647652784453923	-0.434400552696156	81	36	0.0351219512195122	1025	2233	1977,4609,1981,4149,5292,1871,6615,4089,894,7343,7037,4088,2597,6513,586,2033,5366,3159,10524,3329,3939,6881,3320,10935,4683,92140,3658,5757,8607,1387,84864,9913,3811,3308,4318,6135	EIF4E,MYC,EIF4G1,MAX,PIM1,E2F3,SNAI1,SMAD4,CCND2,UBTF,TFRC,SMAD3,GAPDH,SLC2A1,BCAT1,EP300,PMAIP1,HMGA1,KAT5,HSPD1,LDHA,TAF10,HSP90AA1,PRDX3,NBN,MTDH,IREB2,PTMA,RUVBL1,CREBBP,RIOX2,SUPT7L,KIR3DL1,HSPA4,MMP9,RPL11
fra_pathway	Validated transcriptional targets of AP1 family members Fra1 and Fra2	0.647671355928062	-0.434371878060115	34	15	0.0146341463414634	1025	2233	3909,2697,3691,7392,3576,4772,6667,5329,6347,4775,4318,3569,2033,3162,5328	LAMA3,GJA1,ITGB4,USF2,CXCL8,NFATC1,SP1,PLAUR,CCL2,NFATC3,MMP9,IL6,EP300,HMOX1,PLAU
cd8tcrdownstreampathway	Downstream signaling in naive CD8+ T cells	0.660133837929834	-0.41531267977754	50	22	0.0214634146341463	1025	2233	3604,5595,3105,919,3559,5594,5581,5604,3002,356,5588,801,3561,4775,2353,805,3455,916,3454,5894,5579,4772	TNFRSF9,MAPK3,HLA-A,CD247,IL2RA,MAPK1,PRKCE,MAP2K1,GZMB,FASLG,PRKCQ,CALM1,IL2RG,NFATC3,FOS,CALM2,IFNAR2,CD3E,IFNAR1,RAF1,PRKCB,NFATC1
foxm1pathway	FOXM1 transcription factor network	0.687723024125076	-0.374369103319918	37	16	0.015609756097561	1025	2233	1387,5604,6667,7039,5347,983,2033,1058,2119,4609,2931,7515,2619,4775,6502,2353	CREBBP,MAP2K1,SP1,TGFA,PLK1,CDK1,EP300,CENPA,ETV5,MYC,GSK3A,XRCC1,GAS1,NFATC3,SKP2,FOS
tcrcalciumpathway	Calcium signaling in the CD4+ TCR pathway	0.695404633464042	-0.363261396410668	28	12	0.0117073170731707	1025	2233	5743,3559,356,10231,4772,1827,801,55509,4775,5451,2353,805	PTGS2,IL2RA,FASLG,RCAN2,NFATC1,RCAN1,CALM1,BATF3,NFATC3,POU2F1,FOS,CALM2
rapid_gr_pathway	Rapid glucocorticoid signaling	0.7012100304504	-0.354947821344841	7	3	0.00292682926829268	1025	2233	54331,1432,2782	GNG2,MAPK14,GNB1
ecadherin_1_pathway	E-cadherin signaling events	0.707455935480303	-0.346079933410988	2	1	0.000975609756097561	1025	2233	1499	CTNNB1
aurora_a_pathway	Aurora A signaling	0.733599872781144	-0.309791531457094	31	13	0.0126829268292683	1025	2233	5058,5901,6867,6790,4792,207,22974,1058,2932,23424,8874,1647,10460	PAK1,RAN,TACC1,AURKA,NFKBIA,AKT1,TPX2,CENPA,GSK3B,TDRD7,ARHGEF7,GADD45A,TACC3
hnf3apathway	FOXA1 transcription factor network	0.754495705207988	-0.281705693026367	43	18	0.0175609756097561	1025	2233	8202,8204,6469,522,1027,23761,6441,5265,2353,1387,162,7356,1826,6667,4782,7494,2033,5451	NCOA3,NRIP1,SHH,ATP5PF,CDKN1B,PISD,SFTPD,SERPINA1,FOS,CREBBP,AP1B1,SCGB1A1,DSCAM,SP1,NFIC,XBP1,EP300,POU2F1
plk3_pathway	PLK3 signaling events	0.757369027123408	-0.277904658035048	5	2	0.00195121951219512	1025	2233	995,1263	CDC25C,PLK3
hes_heypathway	Notch-mediated HES/HEY network	0.770164534163512	-0.261151106229049	48	20	0.0195121951219512	1025	2233	3091,3516,2690,6774,2033,1387,3717,9794,8648,4602,1827,2627,817,405,860,5932,4851,1027,9612,920	HIF1A,RBPJ,GHR,STAT3,EP300,CREBBP,JAK2,MAML1,NCOA1,MYB,RCAN1,GATA6,CAMK2D,ARNT,RUNX2,RBBP8,NOTCH1,CDKN1B,NCOR2,CD4
erbb_network_pathway	ErbB receptor signaling network	0.792187647730831	-0.232956986277873	13	5	0.0048780487804878	1025	2233	374,145957,2069,7039,3320	AREG,NRG4,EREG,TGFA,HSP90AA1
glypican_3pathway	Glypican 3 network	0.795441468278295	-0.228858012442699	8	3	0.00292682926829268	1025	2233	2252,5045,6469	FGF7,FURIN,SHH
et_egfrpathway	EGFR-dependent Endothelin signaling events	0.795441468278295	-0.228858012442699	8	3	0.00292682926829268	1025	2233	6654,2885,1906	SOS1,GRB2,EDN1
ranbp2pathway	Sumoylation by RanBP2 regulates transcriptional repression	0.825568072405109	-0.191683556992555	11	4	0.00390243902439024	1025	2233	5901,8554,7329,9759	RAN,PIAS1,UBE2I,HDAC4
aurora_kinase_pathway	Signaling by Aurora kinases	0.841860985295417	-0.172140378969682	3	1	0.000975609756097561	1025	2233	6790	AURKA
alk1_2pathway	ALK1 pathway	0.841860985295417	-0.172140378969682	3	1	0.000975609756097561	1025	2233	90	ACVR1
nfkappabalternativepathway	Alternative NF-kappaB pathway	0.847669449940781	-0.165264518779981	6	2	0.00195121951219512	1025	2233	4791,9020	NFKB2,MAP3K14
aurora_b_pathway	Aurora B signaling	0.865250243979472	-0.144736514491026	39	15	0.0146341463414634	1025	2233	4638,10403,23397,7813,54888,5501,6867,699,29127,6790,5684,1058,64151,387,8452	MYLK,NDC80,NCAPH,EVI5,NSUN2,PPP1CC,TACC1,BUB1,RACGAP1,AURKA,PSMA3,CENPA,NCAPG,RHOA,CUL3
syndecan_2_pathway	Syndecan-2-mediated signaling events	0.901289321636619	-0.103928961224765	33	12	0.0117073170731707	1025	2233	5580,2035,6714,7040,5595,3909,387,3688,3678,3576,5594,6386	PRKCD,EPB41,SRC,TGFB1,MAPK3,LAMA3,RHOA,ITGB1,ITGA5,CXCL8,MAPK1,SDCBP
rhodopsin_pathway	Visual signal transduction: Rods	0.90195165496962	-0.103194357950572	23	8	0.00780487804878049	1025	2233	2782,5145,6121,1259,6010,3000,2779,2986	GNB1,PDE6A,RPE65,CNGA1,RHO,GUCY2D,GNAT1,GUCY2F
hdac_classiii_pathway	Signaling events mediated by HDAC Class III	0.924312743809195	-0.078704797281628	39	14	0.0136585365853659	1025	2233	23411,1387,7280,4209,10891,55902,2309,2308,84532,10376,8850,2033,9759,1026	SIRT1,CREBBP,TUBB2A,MEF2D,PPARGC1A,ACSS2,FOXO3,FOXO1,ACSS1,TUBA1B,KAT2B,EP300,HDAC4,CDKN1A
bard1pathway	BARD1 signaling events	0.924979444759831	-0.0779837635978855	29	10	0.00975609756097561	1025	2233	5932,472,580,4683,7520,545,2130,2178,7332,5591	RBBP8,ATM,BARD1,NBN,XRCC5,ATR,EWSR1,FANCE,UBE2L3,PRKDC
circadianpathway	Circadian rhythm pathway	0.945253170853366	-0.0563024817037713	14	4	0.00390243902439024	1025	2233	102800317,545,406,5187	TPTEP2-CSNK1E,ATR,ARNTL,PER1
cone_pathway	Visual signal transduction: Cones	0.95822068157764	-0.0426771709864128	23	7	0.00682926829268293	1025	2233	5149,2780,2986,3000,25769,2793,6121	PDE6H,GNAT2,GUCY2F,GUCY2D,SLC24A2,GNGT2,RPE65
botulinumtoxinpathway	Effects of Botulinum toxin	0.965995513742409	-0.0345960889393997	9	2	0.00195121951219512	1025	2233	6844,6812	VAMP2,STXBP1
wnt_beta_catenin_pathway	Regulation of Wnt-mediated beta catenin signaling and target gene transcription	0.978816216945841	-0.0214113793593711	79	28	0.0273170731707317	1025	2233	7532,7091,3066,6907,8454,79718,4286,324,3576,6934,4609,7531,113,2033,23043,6925,4318,10971,7529,7534,6597,29969,166,1462,9314,1499,894,10499	YWHAG,TLE4,HDAC2,TBL1X,CUL1,TBL1XR1,MITF,APC,CXCL8,TCF7L2,MYC,YWHAE,ADCY7,EP300,TNIK,TCF4,MMP9,YWHAQ,YWHAB,YWHAZ,SMARCA4,MDFIC,TLE5,VCAN,KLF4,CTNNB1,CCND2,NCOA2
alk2pathway	ALK2 signaling events	0.988159848497948	-0.011910804343176	11	2	0.00195121951219512	1025	2233	4089,90	SMAD4,ACVR1
ephrina_ephapathway	EphrinA-EPHA pathway	0.992742447792831	-0.00728401636024535	8	1	0.000975609756097561	1025	2233	1946	EFNA5
